"result_id","cdm_name","group_name","group_level","strata_name","strata_level","variable_name","variable_level","estimate_name","estimate_type","estimate_value","additional_name","additional_level"
"1","Synthea","cohort_name","acetaminophen","overall","overall","Days in cohort",NA,"q25","integer","8","overall","overall"
"1","Synthea","cohort_name","acetaminophen","overall","overall","Days in cohort",NA,"median","integer","15","overall","overall"
"1","Synthea","cohort_name","acetaminophen","overall","overall","Days in cohort",NA,"q75","integer","15","overall","overall"
"1","Synthea","cohort_name","acetaminophen","overall","overall","Days in cohort",NA,"max","integer","101","overall","overall"
"1","Synthea","cohort_name","acetaminophen","overall","overall","Days in cohort",NA,"mean","numeric","17.9933127202128","overall","overall"
"1","Synthea","cohort_name","acetaminophen","overall","overall","Days in cohort",NA,"sd","numeric","16.1687766475147","overall","overall"
"1","Synthea","cohort_name","acetaminophen","overall","overall","Days to next record",NA,"min","integer","2","overall","overall"
"1","Synthea","cohort_name","acetaminophen","overall","overall","Days to next record",NA,"q25","integer","1025","overall","overall"
"1","Synthea","cohort_name","acetaminophen","overall","overall","Days to next record",NA,"median","integer","2372","overall","overall"
"1","Synthea","cohort_name","acetaminophen","overall","overall","Days to next record",NA,"q75","integer","4726","overall","overall"
"1","Synthea","cohort_name","acetaminophen","overall","overall","Days to next record",NA,"max","integer","23963","overall","overall"
"1","Synthea","cohort_name","acetaminophen","overall","overall","Days to next record",NA,"mean","numeric","3364.31626291414","overall","overall"
"1","Synthea","cohort_name","acetaminophen","overall","overall","Days to next record",NA,"sd","numeric","3211.41618574271","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Number records",NA,"count","integer","137","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Number subjects",NA,"count","integer","137","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Cohort start date",NA,"min","date","1973-04-16","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Cohort start date",NA,"q25","date","2001-07-23","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Cohort start date",NA,"median","date","2009-11-28","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Cohort start date",NA,"q75","date","2014-11-29","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Cohort start date",NA,"max","date","2019-06-28","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Cohort end date",NA,"min","date","1973-04-16","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Cohort end date",NA,"q25","date","2001-07-23","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Cohort end date",NA,"median","date","2009-11-28","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Cohort end date",NA,"q75","date","2014-11-29","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Cohort end date",NA,"max","date","2019-06-28","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Age",NA,"min","integer","46","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Age",NA,"q25","integer","56","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Age",NA,"median","integer","64","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Age",NA,"q75","integer","79","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Age",NA,"max","integer","102","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Age",NA,"mean","numeric","67.1459854014599","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Age",NA,"sd","numeric","13.899079606634","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Sex","Female","count","integer","58","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Sex","Female","percentage","percentage","42.3357664233577","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Sex","Male","count","integer","79","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Sex","Male","percentage","percentage","57.6642335766423","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Prior observation",NA,"min","integer","16974","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Prior observation",NA,"q25","integer","20657","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Prior observation",NA,"median","integer","23457","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Prior observation",NA,"q75","integer","28937","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Prior observation",NA,"max","integer","37464","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Prior observation",NA,"mean","numeric","24666.3722627737","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Prior observation",NA,"sd","numeric","5111.23566849846","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Future observation",NA,"min","integer","0","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Future observation",NA,"q25","integer","1113","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Future observation",NA,"median","integer","2772","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Future observation",NA,"q75","integer","5292","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Future observation",NA,"max","integer","16661","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Future observation",NA,"mean","numeric","3823.38686131387","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Future observation",NA,"sd","numeric","3635.18131121604","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Days in cohort",NA,"min","integer","1","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Days in cohort",NA,"q25","integer","1","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Days in cohort",NA,"median","integer","1","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Days in cohort",NA,"q75","integer","1","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Days in cohort",NA,"max","integer","1","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Days in cohort",NA,"mean","numeric","1","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Days in cohort",NA,"sd","numeric","0","overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Days to next record",NA,"min","integer",NA,"overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Days to next record",NA,"q25","integer",NA,"overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Days to next record",NA,"median","integer",NA,"overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Days to next record",NA,"q75","integer",NA,"overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Days to next record",NA,"max","integer",NA,"overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Days to next record",NA,"mean","numeric",NA,"overall","overall"
"1","Synthea","cohort_name","warfarin","overall","overall","Days to next record",NA,"sd","numeric",NA,"overall","overall"
"1",NA,"overall","overall","overall","overall","settings",NA,"result_type","character","summarise_characteristics","overall","overall"
"1",NA,"overall","overall","overall","overall","settings",NA,"package_name","character","CohortCharacteristics","overall","overall"
"1",NA,"overall","overall","overall","overall","settings",NA,"package_version","character","1.1.1","overall","overall"
"1",NA,"overall","overall","overall","overall","settings",NA,"group","character","cohort_name","overall","overall"
"1",NA,"overall","overall","overall","overall","settings",NA,"strata","character","","overall","overall"
"1",NA,"overall","overall","overall","overall","settings",NA,"additional","character","","overall","overall"
"1",NA,"overall","overall","overall","overall","settings",NA,"min_cell_count","character","0","overall","overall"
"1",NA,"overall","overall","overall","overall","settings",NA,"table_name","character","my_cohort","overall","overall"
